Order_ID,Order_Date,Product_ID,Product_Name,Product_Category,Supplier_ID,Supplier_Name,Supplier_Rating,Warehouse_ID,Warehouse_Name,Warehouse_Location,Warehouse_Capacity,Warehouse_Utilization,Quantity,Unit_Price,Order_Value,Shipping_Mode,Origin,Destination,Distance_KM,Shipping_Cost,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Delay_Days,Inventory_Level,Reorder_Level,Inventory_Status,Delay_Category,Order_Month,Order_Month_Name,Order_Quarter,Order_Year,Order_Day,Shipping_Cost_Per_KM,Inventory_Risk,Warehouse_Risk,Delivery_Risk,Overall_Risk
ORD07987,2025-03-31,P007,Scanner,Office Equipment,SUP005,SmartTech Distributors,4.4,WH004,Mumbai Central,Mumbai,15000,63.84,90,9000,810000,Road,Mumbai,Ahmedabad,474,3792,2025-04-03,2025-04-11,Delayed,8,649,243,Sufficient,Severe Delay,3,March,Q1,2025,Monday,8.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD01752,2025-03-31,P015,Headset,Accessories,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,54.75,87,2500,217500,Air,Hyderabad,Delhi,944,16992,2025-04-03,2025-04-04,On Time,1,665,266,Sufficient,Minor Delay,3,March,Q1,2025,Monday,18.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD08828,2025-03-31,P011,SSD,Storage,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,93.23,62,7000,434000,Road,Bangalore,Kolkata,2070,16560,2025-04-06,2025-04-07,Delayed,1,475,287,Sufficient,Minor Delay,3,March,Q1,2025,Monday,8.0,Low Risk,High Risk,Medium Risk,Medium Risk
ORD03926,2025-03-31,P011,SSD,Storage,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,56.79,20,7000,140000,Rail,Hyderabad,Delhi,1661,8305,2025-04-10,2025-04-10,On Time,0,526,196,Sufficient,On Time,3,March,Q1,2025,Monday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD04704,2025-04-01,P014,Webcam,Accessories,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,52.59,52,4000,208000,Road,Pune,Chennai,1255,10040,2025-04-04,2025-04-05,On Time,1,873,148,Sufficient,Minor Delay,4,April,Q2,2025,Tuesday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD06580,2025-04-01,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,67.32,52,1500,78000,Rail,Mumbai,Coimbatore,2271,11355,2025-04-09,2025-04-10,Delayed,1,857,209,Sufficient,Minor Delay,4,April,Q2,2025,Tuesday,5.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD03093,2025-04-01,P010,Hard Drive,Storage,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,79.39,46,6000,276000,Rail,Delhi,Ahmedabad,2209,11045,2025-04-13,2025-04-17,Delayed,4,379,253,Sufficient,Moderate Delay,4,April,Q2,2025,Tuesday,5.0,Medium Risk,Medium Risk,High Risk,High Risk
ORD04571,2025-04-01,P004,Keyboard,Accessories,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,68.64,97,1500,145500,Rail,Chennai,Mumbai,2065,10325,2025-04-08,2025-04-08,On Time,0,678,237,Sufficient,On Time,4,April,Q2,2025,Tuesday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD04787,2025-04-01,P006,Printer,Office Equipment,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,45.21,83,12000,996000,Road,Chennai,Hyderabad,2205,17640,2025-04-09,2025-04-09,On Time,0,32,292,Reorder Required,On Time,4,April,Q2,2025,Tuesday,8.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD02979,2025-04-01,P009,Switch,Networking,SUP005,SmartTech Distributors,4.4,WH004,Mumbai Central,Mumbai,15000,50.47,60,7500,450000,Rail,Mumbai,Bangalore,1674,8370,2025-04-09,2025-04-09,On Time,0,416,110,Sufficient,On Time,4,April,Q2,2025,Tuesday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD09108,2025-04-01,P004,Keyboard,Accessories,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,89.13,99,1500,148500,Sea,Chennai,Hyderabad,1373,4119,2025-04-12,2025-04-14,Delayed,2,437,217,Sufficient,Minor Delay,4,April,Q2,2025,Tuesday,3.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD07066,2025-04-01,P015,Headset,Accessories,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,85.14,35,2500,87500,Road,Hyderabad,Delhi,1159,9272,2025-04-09,2025-04-10,On Time,1,927,133,Sufficient,Minor Delay,4,April,Q2,2025,Tuesday,8.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD06736,2025-04-01,P005,Mouse,Accessories,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,64.15,52,800,41600,Road,Mumbai,Chennai,1791,14328,2025-04-09,2025-04-09,On Time,0,990,144,Sufficient,On Time,4,April,Q2,2025,Tuesday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD09417,2025-04-01,P007,Scanner,Office Equipment,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,68.65,5,9000,45000,Sea,Bangalore,Chennai,433,1299,2025-04-14,2025-04-14,On Time,0,992,213,Sufficient,On Time,4,April,Q2,2025,Tuesday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD04137,2025-04-01,P001,Laptop,Electronics,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,86.31,83,65000,5395000,Road,Bangalore,Hyderabad,1306,10448,2025-04-07,2025-04-07,On Time,0,924,140,Sufficient,On Time,4,April,Q2,2025,Tuesday,8.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD01473,2025-04-01,P007,Scanner,Office Equipment,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,94.49,35,9000,315000,Sea,Chennai,Bangalore,2086,6258,2025-04-14,2025-04-14,On Time,0,910,265,Sufficient,On Time,4,April,Q2,2025,Tuesday,3.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD09913,2025-04-01,P008,Router,Networking,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,88.29,13,5000,65000,Sea,Chennai,Ahmedabad,309,927,2025-04-16,2025-04-17,On Time,1,124,178,Reorder Required,Minor Delay,4,April,Q2,2025,Tuesday,3.0,High Risk,Medium Risk,Medium Risk,High Risk
ORD05673,2025-04-01,P011,SSD,Storage,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,58.03,4,7000,28000,Sea,Hyderabad,Jaipur,1368,4104,2025-04-20,2025-04-20,On Time,0,111,264,Reorder Required,On Time,4,April,Q2,2025,Tuesday,3.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD09191,2025-04-01,P009,Switch,Networking,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,53.28,66,7500,495000,Rail,Mumbai,Jaipur,2096,10480,2025-04-11,2025-04-11,On Time,0,40,254,Reorder Required,On Time,4,April,Q2,2025,Tuesday,5.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD02832,2025-04-01,P004,Keyboard,Accessories,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,76.77,82,1500,123000,Air,Mumbai,Kolkata,1679,30222,2025-04-02,2025-04-04,Delayed,2,979,176,Sufficient,Minor Delay,4,April,Q2,2025,Tuesday,18.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD05887,2025-04-01,P001,Laptop,Electronics,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,68.47,60,65000,3900000,Sea,Bangalore,Ahmedabad,1878,5634,2025-04-16,2025-04-16,On Time,0,699,299,Sufficient,On Time,4,April,Q2,2025,Tuesday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD07814,2025-04-01,P007,Scanner,Office Equipment,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,79.88,56,9000,504000,Air,Bangalore,Delhi,954,17172,2025-04-03,2025-04-03,On Time,0,754,199,Sufficient,On Time,4,April,Q2,2025,Tuesday,18.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD05513,2025-04-01,P001,Laptop,Electronics,SUP002,Global Electronics,4.2,WH001,Chennai Central,Chennai,10000,57.48,99,65000,6435000,Road,Mumbai,Ahmedabad,2042,16336,2025-04-05,2025-04-05,On Time,0,199,273,Reorder Required,On Time,4,April,Q2,2025,Tuesday,8.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD08918,2025-04-01,P005,Mouse,Accessories,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,96.69,30,800,24000,Sea,Bangalore,Kolkata,1287,3861,2025-04-18,2025-04-18,On Time,0,482,105,Sufficient,On Time,4,April,Q2,2025,Tuesday,3.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD08681,2025-04-01,P011,SSD,Storage,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,47.09,16,7000,112000,Rail,Bangalore,Mumbai,1023,5115,2025-04-12,2025-04-13,On Time,1,465,119,Sufficient,Minor Delay,4,April,Q2,2025,Tuesday,5.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD03811,2025-04-01,P008,Router,Networking,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,81.54,100,5000,500000,Air,Hyderabad,Ahmedabad,1522,27396,2025-04-04,2025-04-12,Delayed,8,258,134,Sufficient,Severe Delay,4,April,Q2,2025,Tuesday,18.0,Low Risk,Medium Risk,High Risk,Medium Risk
ORD02681,2025-04-01,P001,Laptop,Electronics,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,62.88,38,65000,2470000,Road,Mumbai,Pune,1685,13480,2025-04-04,2025-04-04,On Time,0,947,255,Sufficient,On Time,4,April,Q2,2025,Tuesday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD05445,2025-04-01,P005,Mouse,Accessories,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,69.99,72,800,57600,Air,Hyderabad,Coimbatore,580,10440,2025-04-03,2025-04-03,On Time,0,119,290,Reorder Required,On Time,4,April,Q2,2025,Tuesday,18.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD06673,2025-04-01,P001,Laptop,Electronics,SUP003,Prime Components,4.8,WH004,Mumbai Central,Mumbai,15000,97.62,67,65000,4355000,Road,Delhi,Mumbai,817,6536,2025-04-06,2025-04-06,On Time,0,569,188,Sufficient,On Time,4,April,Q2,2025,Tuesday,8.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD03083,2025-04-01,P014,Webcam,Accessories,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,89.35,51,4000,204000,Air,Hyderabad,Mumbai,2426,43668,2025-04-02,2025-04-02,On Time,0,664,254,Sufficient,On Time,4,April,Q2,2025,Tuesday,18.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD00657,2025-04-01,P005,Mouse,Accessories,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,46.83,95,800,76000,Sea,Bangalore,Chennai,1169,3507,2025-04-13,2025-04-13,On Time,0,241,282,Reorder Required,On Time,4,April,Q2,2025,Tuesday,3.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD08217,2025-04-01,P015,Headset,Accessories,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,73.1,4,2500,10000,Rail,Mumbai,Pune,389,1945,2025-04-10,2025-04-11,Delayed,1,345,285,Sufficient,Minor Delay,4,April,Q2,2025,Tuesday,5.0,Medium Risk,Low Risk,Medium Risk,Medium Risk
ORD07237,2025-04-01,P006,Printer,Office Equipment,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,46.21,22,12000,264000,Air,Chennai,Delhi,1052,18936,2025-04-04,2025-04-05,On Time,1,705,132,Sufficient,Minor Delay,4,April,Q2,2025,Tuesday,18.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD04386,2025-04-01,P005,Mouse,Accessories,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,68.98,16,800,12800,Air,Hyderabad,Pune,1727,31086,2025-04-04,2025-04-09,Delayed,5,626,254,Sufficient,Moderate Delay,4,April,Q2,2025,Tuesday,18.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD05896,2025-04-01,P009,Switch,Networking,SUP008,FutureTech Suppliers,4.5,WH006,Pune Warehouse,Pune,8000,63.42,31,7500,232500,Air,Mumbai,Kolkata,2174,39132,2025-04-04,2025-04-04,On Time,0,658,205,Sufficient,On Time,4,April,Q2,2025,Tuesday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD04899,2025-04-02,P012,RAM,Computer Parts,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,60.23,27,3500,94500,Sea,Hyderabad,Delhi,2054,6162,2025-04-12,2025-04-14,Delayed,2,205,121,Sufficient,Minor Delay,4,April,Q2,2025,Wednesday,3.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD05105,2025-04-02,P009,Switch,Networking,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,72.4,60,7500,450000,Air,Mumbai,Ahmedabad,1343,24174,2025-04-04,2025-04-05,On Time,1,438,243,Sufficient,Minor Delay,4,April,Q2,2025,Wednesday,18.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD00570,2025-04-02,P013,Graphics Card,Computer Parts,SUP003,Prime Components,4.8,WH004,Mumbai Central,Mumbai,15000,63.09,6,45000,270000,Road,Mumbai,Delhi,1335,10680,2025-04-09,2025-04-10,On Time,1,658,167,Sufficient,Minor Delay,4,April,Q2,2025,Wednesday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD01959,2025-04-02,P010,Hard Drive,Storage,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,48.87,41,6000,246000,Road,Delhi,Ahmedabad,2443,19544,2025-04-06,2025-04-11,Delayed,5,907,135,Sufficient,Moderate Delay,4,April,Q2,2025,Wednesday,8.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD00437,2025-04-02,P012,RAM,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,49.92,46,3500,161000,Air,Hyderabad,Mumbai,2235,40230,2025-04-03,2025-04-04,On Time,1,601,133,Sufficient,Minor Delay,4,April,Q2,2025,Wednesday,18.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD05889,2025-04-02,P003,Monitor,Electronics,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,84.32,51,18000,918000,Rail,Delhi,Bangalore,2246,11230,2025-04-14,2025-04-14,On Time,0,924,268,Sufficient,On Time,4,April,Q2,2025,Wednesday,5.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD03389,2025-04-02,P013,Graphics Card,Computer Parts,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,76.26,40,45000,1800000,Air,Pune,Ahmedabad,1767,31806,2025-04-05,2025-04-05,On Time,0,644,169,Sufficient,On Time,4,April,Q2,2025,Wednesday,18.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD02774,2025-04-02,P007,Scanner,Office Equipment,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,64.3,100,9000,900000,Rail,Pune,Hyderabad,1973,9865,2025-04-10,2025-04-11,On Time,1,140,136,Sufficient,Minor Delay,4,April,Q2,2025,Wednesday,5.0,Medium Risk,Low Risk,Medium Risk,Medium Risk
ORD05014,2025-04-02,P011,SSD,Storage,SUP005,SmartTech Distributors,4.4,WH005,Delhi Distribution,Delhi,14000,92.15,21,7000,147000,Air,Chennai,Jaipur,1700,30600,2025-04-06,2025-04-06,On Time,0,561,275,Sufficient,On Time,4,April,Q2,2025,Wednesday,18.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD04472,2025-04-02,P013,Graphics Card,Computer Parts,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,49.35,29,45000,1305000,Air,Pune,Kolkata,189,3402,2025-04-04,2025-04-04,On Time,0,385,116,Sufficient,On Time,4,April,Q2,2025,Wednesday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD03292,2025-04-02,P006,Printer,Office Equipment,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,88.58,6,12000,72000,Road,Mumbai,Jaipur,1148,9184,2025-04-05,2025-04-06,On Time,1,859,152,Sufficient,Minor Delay,4,April,Q2,2025,Wednesday,8.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD04748,2025-04-02,P012,RAM,Computer Parts,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,52.12,34,3500,119000,Road,Pune,Kolkata,1819,14552,2025-04-05,2025-04-05,On Time,0,730,132,Sufficient,On Time,4,April,Q2,2025,Wednesday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD08504,2025-04-02,P011,SSD,Storage,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,61.2,19,7000,133000,Road,Hyderabad,Delhi,181,1448,2025-04-09,2025-04-09,On Time,0,892,176,Sufficient,On Time,4,April,Q2,2025,Wednesday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD02161,2025-04-02,P009,Switch,Networking,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,86.35,100,7500,750000,Air,Pune,Jaipur,1999,35982,2025-04-05,2025-04-06,On Time,1,378,197,Sufficient,Minor Delay,4,April,Q2,2025,Wednesday,18.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD00865,2025-04-02,P008,Router,Networking,SUP008,FutureTech Suppliers,4.5,WH001,Chennai Central,Chennai,10000,75.72,57,5000,285000,Road,Mumbai,Chennai,1519,12152,2025-04-08,2025-04-08,On Time,0,438,114,Sufficient,On Time,4,April,Q2,2025,Wednesday,8.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD09529,2025-04-02,P009,Switch,Networking,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,62.13,48,7500,360000,Sea,Chennai,Hyderabad,860,2580,2025-04-22,2025-04-22,On Time,0,217,240,Reorder Required,On Time,4,April,Q2,2025,Wednesday,3.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD03259,2025-04-02,P014,Webcam,Accessories,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,63.68,18,4000,72000,Road,Mumbai,Jaipur,887,7096,2025-04-05,2025-04-05,On Time,0,67,184,Reorder Required,On Time,4,April,Q2,2025,Wednesday,8.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD05011,2025-04-02,P003,Monitor,Electronics,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,75.64,47,18000,846000,Air,Pune,Kolkata,1958,35244,2025-04-05,2025-04-05,On Time,0,790,195,Sufficient,On Time,4,April,Q2,2025,Wednesday,18.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD00640,2025-04-02,P008,Router,Networking,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,94.11,83,5000,415000,Road,Hyderabad,Bangalore,1256,10048,2025-04-09,2025-04-09,On Time,0,824,170,Sufficient,On Time,4,April,Q2,2025,Wednesday,8.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD08101,2025-04-03,P012,RAM,Computer Parts,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,57.46,33,3500,115500,Road,Mumbai,Bangalore,1635,13080,2025-04-09,2025-04-10,On Time,1,208,300,Reorder Required,Minor Delay,4,April,Q2,2025,Thursday,8.0,High Risk,Low Risk,Medium Risk,Medium Risk
ORD05308,2025-04-03,P006,Printer,Office Equipment,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,50.85,36,12000,432000,Air,Mumbai,Delhi,1329,23922,2025-04-05,2025-04-08,Delayed,3,950,237,Sufficient,Minor Delay,4,April,Q2,2025,Thursday,18.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD06749,2025-04-03,P012,RAM,Computer Parts,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,63.51,92,3500,322000,Sea,Bangalore,Hyderabad,634,1902,2025-04-15,2025-04-16,On Time,1,79,271,Reorder Required,Minor Delay,4,April,Q2,2025,Thursday,3.0,High Risk,Low Risk,Medium Risk,Medium Risk
ORD00889,2025-04-03,P015,Headset,Accessories,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,50.96,38,2500,95000,Sea,Mumbai,Kolkata,2498,7494,2025-04-18,2025-04-18,On Time,0,118,156,Reorder Required,On Time,4,April,Q2,2025,Thursday,3.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD00728,2025-04-03,P004,Keyboard,Accessories,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,55.58,16,1500,24000,Rail,Mumbai,Chennai,1171,5855,2025-04-11,2025-04-12,On Time,1,38,257,Reorder Required,Minor Delay,4,April,Q2,2025,Thursday,5.0,High Risk,Low Risk,Medium Risk,Medium Risk
ORD03489,2025-04-03,P007,Scanner,Office Equipment,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,64.99,25,9000,225000,Rail,Delhi,Coimbatore,694,3470,2025-04-12,2025-04-13,On Time,1,622,202,Sufficient,Minor Delay,4,April,Q2,2025,Thursday,5.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD02457,2025-04-03,P010,Hard Drive,Storage,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,81.93,37,6000,222000,Sea,Mumbai,Jaipur,1398,4194,2025-04-17,2025-04-19,Delayed,2,779,292,Sufficient,Minor Delay,4,April,Q2,2025,Thursday,3.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD07940,2025-04-03,P007,Scanner,Office Equipment,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,81.62,36,9000,324000,Sea,Mumbai,Chennai,1611,4833,2025-04-22,2025-04-22,On Time,0,528,126,Sufficient,On Time,4,April,Q2,2025,Thursday,3.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD07414,2025-04-03,P003,Monitor,Electronics,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,82.5,21,18000,378000,Air,Hyderabad,Delhi,206,3708,2025-04-04,2025-04-04,On Time,0,746,224,Sufficient,On Time,4,April,Q2,2025,Thursday,18.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD04398,2025-04-03,P009,Switch,Networking,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,91.01,40,7500,300000,Rail,Chennai,Pune,765,3825,2025-04-11,2025-04-12,On Time,1,125,165,Reorder Required,Minor Delay,4,April,Q2,2025,Thursday,5.0,High Risk,High Risk,Medium Risk,High Risk
ORD00097,2025-04-03,P014,Webcam,Accessories,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,69.04,85,4000,340000,Sea,Chennai,Hyderabad,175,525,2025-04-14,2025-04-14,On Time,0,405,207,Sufficient,On Time,4,April,Q2,2025,Thursday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD01935,2025-04-03,P006,Printer,Office Equipment,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,59.52,37,12000,444000,Rail,Bangalore,Hyderabad,1076,5380,2025-04-10,2025-04-10,On Time,0,805,108,Sufficient,On Time,4,April,Q2,2025,Thursday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD04804,2025-04-03,P015,Headset,Accessories,SUP007,Digital Supply Co,3.8,WH003,Hyderabad Hub,Hyderabad,9000,63.77,31,2500,77500,Sea,Chennai,Delhi,1991,5973,2025-04-19,2025-04-19,On Time,0,642,241,Sufficient,On Time,4,April,Q2,2025,Thursday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD00294,2025-04-03,P010,Hard Drive,Storage,SUP007,Digital Supply Co,3.8,WH003,Hyderabad Hub,Hyderabad,9000,48.36,79,6000,474000,Road,Pune,Hyderabad,2028,16224,2025-04-09,2025-04-16,Delayed,7,471,111,Sufficient,Moderate Delay,4,April,Q2,2025,Thursday,8.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD00605,2025-04-03,P001,Laptop,Electronics,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,57.7,50,65000,3250000,Road,Hyderabad,Kolkata,1377,11016,2025-04-08,2025-04-08,On Time,0,73,151,Reorder Required,On Time,4,April,Q2,2025,Thursday,8.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD00281,2025-04-03,P013,Graphics Card,Computer Parts,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,53.4,43,45000,1935000,Rail,Hyderabad,Chennai,69,345,2025-04-15,2025-04-15,On Time,0,610,295,Sufficient,On Time,4,April,Q2,2025,Thursday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD07771,2025-04-03,P007,Scanner,Office Equipment,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,97.8,37,9000,333000,Rail,Hyderabad,Bangalore,1233,6165,2025-04-14,2025-04-14,On Time,0,921,197,Sufficient,On Time,4,April,Q2,2025,Thursday,5.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD02248,2025-04-03,P004,Keyboard,Accessories,SUP007,Digital Supply Co,3.8,WH003,Hyderabad Hub,Hyderabad,9000,55.12,13,1500,19500,Rail,Bangalore,Delhi,1998,9990,2025-04-12,2025-04-22,Delayed,10,571,195,Sufficient,Severe Delay,4,April,Q2,2025,Thursday,5.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD01323,2025-04-03,P015,Headset,Accessories,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,58.06,75,2500,187500,Sea,Chennai,Hyderabad,2388,7164,2025-04-15,2025-04-15,On Time,0,76,184,Reorder Required,On Time,4,April,Q2,2025,Thursday,3.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD06695,2025-04-03,P004,Keyboard,Accessories,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,74.21,32,1500,48000,Sea,Bangalore,Kolkata,2422,7266,2025-04-22,2025-04-22,On Time,0,760,212,Sufficient,On Time,4,April,Q2,2025,Thursday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD01381,2025-04-03,P013,Graphics Card,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,49.19,62,45000,2790000,Sea,Hyderabad,Kolkata,600,1800,2025-04-18,2025-04-19,On Time,1,48,126,Reorder Required,Minor Delay,4,April,Q2,2025,Thursday,3.0,High Risk,Low Risk,Medium Risk,Medium Risk
ORD03484,2025-04-03,P006,Printer,Office Equipment,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,52.87,52,12000,624000,Air,Mumbai,Pune,1544,27792,2025-04-06,2025-04-07,On Time,1,237,262,Reorder Required,Minor Delay,4,April,Q2,2025,Thursday,18.0,High Risk,Low Risk,Medium Risk,Medium Risk
