Order_ID,Order_Date,Product_ID,Product_Name,Product_Category,Supplier_ID,Supplier_Name,Supplier_Rating,Warehouse_ID,Warehouse_Name,Warehouse_Location,Warehouse_Capacity,Warehouse_Utilization,Quantity,Unit_Price,Order_Value,Shipping_Mode,Origin,Destination,Distance_KM,Shipping_Cost,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Delay_Days,Inventory_Level,Reorder_Level,Inventory_Status
ORD00877,2025-01-13,P012,RAM,Computer Parts,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,51.31,17,3500,59500,Sea,Mumbai,Pune,572,1716,2025-01-29,2025-01-29,On Time,0,749,175,Sufficient
ORD00878,2025-06-22,P010,Hard Drive,Storage,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,70.29,6,6000,36000,Road,Pune,Ahmedabad,1724,13792,2025-06-30,2025-07-01,On Time,1,316,293,Sufficient
ORD00879,2025-03-10,P012,RAM,Computer Parts,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,68.25,99,3500,346500,Road,Bangalore,Chennai,2481,19848,2025-03-17,2025-03-18,On Time,1,408,182,Sufficient
ORD00880,2025-09-18,P012,RAM,Computer Parts,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,54.46,30,3500,105000,Air,Mumbai,Pune,247,4446,2025-09-22,2025-09-23,On Time,1,346,293,Sufficient
ORD00881,2025-03-15,P001,Laptop,Electronics,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,59.51,67,65000,4355000,Air,Delhi,Jaipur,1337,24066,2025-03-16,2025-03-16,On Time,0,141,173,Reorder Required
ORD00882,2025-08-13,P004,Keyboard,Accessories,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,92.83,34,1500,51000,Road,Bangalore,Delhi,627,5016,2025-08-16,2025-08-16,On Time,0,48,253,Reorder Required
ORD00883,2025-10-04,P009,Switch,Networking,SUP004,NextGen Supplies,3.9,WH001,Chennai Central,Chennai,10000,89.05,63,7500,472500,Road,Hyderabad,Mumbai,1204,9632,2025-10-11,2025-10-12,On Time,1,553,132,Sufficient
ORD00884,2025-06-01,P015,Headset,Accessories,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,80.44,91,2500,227500,Road,Mumbai,Kolkata,2070,16560,2025-06-06,2025-06-09,Delayed,3,305,287,Sufficient
ORD00885,2025-07-01,P013,Graphics Card,Computer Parts,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,61.68,29,45000,1305000,Road,Hyderabad,Coimbatore,1423,11384,2025-07-06,2025-07-06,On Time,0,743,276,Sufficient
ORD00886,2025-01-20,P007,Scanner,Office Equipment,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,80.69,67,9000,603000,Air,Bangalore,Coimbatore,195,3510,2025-01-21,2025-01-22,On Time,1,913,156,Sufficient
ORD00887,2025-05-16,P008,Router,Networking,SUP003,Prime Components,4.8,WH004,Mumbai Central,Mumbai,15000,48.56,24,5000,120000,Sea,Hyderabad,Mumbai,413,1239,2025-06-03,2025-06-03,On Time,0,23,211,Reorder Required
ORD00888,2025-10-13,P010,Hard Drive,Storage,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,79.82,23,6000,138000,Road,Mumbai,Delhi,1607,12856,2025-10-21,2025-10-21,On Time,0,515,235,Sufficient
ORD00889,2025-04-03,P015,Headset,Accessories,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,50.96,38,2500,95000,Sea,Mumbai,Kolkata,2498,7494,2025-04-18,2025-04-18,On Time,0,118,156,Reorder Required
ORD00890,2025-05-28,P007,Scanner,Office Equipment,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,82.36,32,9000,288000,Sea,Chennai,Hyderabad,1953,5859,2025-06-12,2025-06-12,On Time,0,733,201,Sufficient
ORD00891,2025-09-05,P014,Webcam,Accessories,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,85.91,53,4000,212000,Rail,Chennai,Delhi,1147,5735,2025-09-13,2025-09-14,On Time,1,82,243,Reorder Required
ORD00892,2025-05-14,P011,SSD,Storage,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,88.38,51,7000,357000,Sea,Mumbai,Kolkata,1117,3351,2025-05-24,2025-05-24,On Time,0,367,262,Sufficient
ORD00893,2025-06-07,P008,Router,Networking,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,46.12,74,5000,370000,Rail,Delhi,Mumbai,501,2505,2025-06-17,2025-06-26,Delayed,9,40,284,Reorder Required
ORD00894,2025-07-14,P002,Desktop PC,Electronics,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,65.96,99,55000,5445000,Road,Pune,Chennai,2174,17392,2025-07-18,2025-07-18,On Time,0,180,237,Reorder Required
ORD00895,2025-04-28,P005,Mouse,Accessories,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,50.43,43,800,34400,Sea,Bangalore,Coimbatore,1068,3204,2025-05-08,2025-05-09,Delayed,1,793,234,Sufficient
ORD00896,2025-07-23,P013,Graphics Card,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH001,Chennai Central,Chennai,10000,65.03,21,45000,945000,Air,Hyderabad,Chennai,992,17856,2025-07-25,2025-07-27,Delayed,2,852,300,Sufficient
ORD00897,2025-07-25,P003,Monitor,Electronics,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,76.17,10,18000,180000,Road,Delhi,Kolkata,132,1056,2025-07-28,2025-07-28,On Time,0,117,288,Reorder Required
ORD00898,2025-07-20,P004,Keyboard,Accessories,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,60.44,55,1500,82500,Road,Hyderabad,Delhi,1929,15432,2025-07-24,2025-08-03,Delayed,10,502,196,Sufficient
ORD00899,2025-02-17,P004,Keyboard,Accessories,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,95.43,36,1500,54000,Sea,Hyderabad,Coimbatore,2125,6375,2025-03-02,2025-03-03,On Time,1,765,200,Sufficient
ORD00900,2025-10-07,P012,RAM,Computer Parts,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,87.91,29,3500,101500,Road,Mumbai,Ahmedabad,1564,12512,2025-10-13,2025-10-13,On Time,0,360,136,Sufficient
ORD00901,2025-02-12,P002,Desktop PC,Electronics,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,71.15,63,55000,3465000,Rail,Chennai,Hyderabad,1701,8505,2025-02-24,2025-02-24,On Time,0,80,296,Reorder Required
ORD00902,2025-07-30,P005,Mouse,Accessories,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,87.12,5,800,4000,Air,Pune,Jaipur,1715,30870,2025-07-31,2025-07-31,On Time,0,793,243,Sufficient
ORD00903,2025-10-07,P008,Router,Networking,SUP006,Reliable Components,4.7,WH006,Pune Warehouse,Pune,8000,64.91,31,5000,155000,Air,Mumbai,Ahmedabad,2157,38826,2025-10-08,2025-10-09,On Time,1,736,119,Sufficient
ORD00904,2025-01-07,P003,Monitor,Electronics,SUP002,Global Electronics,4.2,WH002,Bangalore Hub,Bangalore,12000,91.33,26,18000,468000,Sea,Chennai,Kolkata,2078,6234,2025-01-19,2025-01-20,On Time,1,163,291,Reorder Required
ORD00905,2025-08-03,P007,Scanner,Office Equipment,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,53.8,16,9000,144000,Sea,Hyderabad,Delhi,2190,6570,2025-08-18,2025-08-18,On Time,0,597,266,Sufficient
ORD00906,2025-05-29,P009,Switch,Networking,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,83.17,92,7500,690000,Air,Delhi,Jaipur,1079,19422,2025-06-02,2025-06-02,On Time,0,969,291,Sufficient
ORD00907,2025-03-11,P003,Monitor,Electronics,SUP008,FutureTech Suppliers,4.5,WH001,Chennai Central,Chennai,10000,54.95,41,18000,738000,Sea,Bangalore,Hyderabad,1977,5931,2025-03-22,2025-03-22,On Time,0,339,279,Sufficient
ORD00908,2025-12-22,P002,Desktop PC,Electronics,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,63.28,13,55000,715000,Road,Delhi,Ahmedabad,2484,19872,2025-12-26,2026-01-04,Delayed,9,924,157,Sufficient
ORD00909,2025-01-08,P015,Headset,Accessories,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,53.08,37,2500,92500,Sea,Delhi,Pune,1701,5103,2025-01-22,2025-01-22,On Time,0,99,251,Reorder Required
ORD00910,2025-04-21,P005,Mouse,Accessories,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,90.23,73,800,58400,Road,Bangalore,Coimbatore,2455,19640,2025-04-29,2025-04-29,On Time,0,609,297,Sufficient
ORD00911,2025-11-06,P005,Mouse,Accessories,SUP008,FutureTech Suppliers,4.5,WH002,Bangalore Hub,Bangalore,12000,62.14,22,800,17600,Road,Bangalore,Mumbai,424,3392,2025-11-13,2025-11-16,Delayed,3,506,100,Sufficient
ORD00912,2025-01-27,P003,Monitor,Electronics,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,65.43,86,18000,1548000,Sea,Hyderabad,Delhi,2099,6297,2025-02-07,2025-02-08,On Time,1,406,298,Sufficient
ORD00913,2025-08-31,P006,Printer,Office Equipment,SUP005,SmartTech Distributors,4.4,WH005,Delhi Distribution,Delhi,14000,74.71,41,12000,492000,Road,Delhi,Mumbai,730,5840,2025-09-08,2025-09-08,On Time,0,880,211,Sufficient
ORD00914,2025-09-08,P012,RAM,Computer Parts,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,56.33,16,3500,56000,Sea,Pune,Hyderabad,153,459,2025-09-23,2025-09-23,On Time,0,765,208,Sufficient
ORD00915,2025-10-14,P015,Headset,Accessories,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,61.45,48,2500,120000,Rail,Pune,Chennai,852,4260,2025-10-26,2025-10-26,On Time,0,25,250,Reorder Required
ORD00916,2025-02-18,P015,Headset,Accessories,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,58.41,65,2500,162500,Road,Delhi,Chennai,1176,9408,2025-02-26,2025-02-26,On Time,0,732,280,Sufficient
ORD00917,2025-11-17,P001,Laptop,Electronics,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,46.53,61,65000,3965000,Sea,Mumbai,Hyderabad,1989,5967,2025-12-07,2025-12-07,On Time,0,59,194,Reorder Required
ORD00918,2025-03-20,P012,RAM,Computer Parts,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,79.72,11,3500,38500,Sea,Chennai,Ahmedabad,305,915,2025-04-04,2025-04-13,Delayed,9,304,149,Sufficient
ORD00919,2025-01-09,P006,Printer,Office Equipment,SUP006,Reliable Components,4.7,WH006,Pune Warehouse,Pune,8000,88.73,22,12000,264000,Air,Delhi,Chennai,1701,30618,2025-01-13,2025-01-13,On Time,0,86,149,Reorder Required
ORD00920,2025-09-14,P003,Monitor,Electronics,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,74.71,23,18000,414000,Sea,Chennai,Delhi,863,2589,2025-10-02,2025-10-02,On Time,0,338,170,Sufficient
ORD00921,2025-03-02,P006,Printer,Office Equipment,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,54.84,90,12000,1080000,Road,Delhi,Ahmedabad,411,3288,2025-03-05,2025-03-05,On Time,0,767,122,Sufficient
ORD00922,2025-10-30,P011,SSD,Storage,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,84.12,2,7000,14000,Rail,Pune,Ahmedabad,382,1910,2025-11-07,2025-11-07,On Time,0,785,293,Sufficient
ORD00923,2025-06-08,P001,Laptop,Electronics,SUP007,Digital Supply Co,3.8,WH006,Pune Warehouse,Pune,8000,54.39,37,65000,2405000,Rail,Hyderabad,Jaipur,1342,6710,2025-06-19,2025-06-23,Delayed,4,299,151,Sufficient
ORD00924,2025-06-01,P005,Mouse,Accessories,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,81.41,12,800,9600,Sea,Hyderabad,Jaipur,1539,4617,2025-06-16,2025-06-17,On Time,1,869,261,Sufficient
ORD00925,2025-03-29,P001,Laptop,Electronics,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,87.1,69,65000,4485000,Rail,Pune,Kolkata,1470,7350,2025-04-07,2025-04-16,Delayed,9,584,290,Sufficient
ORD00926,2025-02-16,P009,Switch,Networking,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,69.76,28,7500,210000,Sea,Hyderabad,Chennai,522,1566,2025-03-06,2025-03-06,On Time,0,506,135,Sufficient
ORD00927,2025-06-15,P006,Printer,Office Equipment,SUP007,Digital Supply Co,3.8,WH006,Pune Warehouse,Pune,8000,79.34,76,12000,912000,Road,Hyderabad,Bangalore,1519,12152,2025-06-18,2025-06-26,Delayed,8,362,186,Sufficient
ORD00928,2025-02-21,P003,Monitor,Electronics,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,81.81,21,18000,378000,Sea,Delhi,Hyderabad,139,417,2025-03-10,2025-03-11,On Time,1,627,247,Sufficient
ORD00929,2025-07-24,P008,Router,Networking,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,50.72,93,5000,465000,Air,Delhi,Pune,2026,36468,2025-07-28,2025-07-28,On Time,0,801,229,Sufficient
ORD00930,2025-08-07,P013,Graphics Card,Computer Parts,SUP005,SmartTech Distributors,4.4,WH005,Delhi Distribution,Delhi,14000,84.85,52,45000,2340000,Road,Bangalore,Coimbatore,731,5848,2025-08-12,2025-08-12,On Time,0,994,245,Sufficient
ORD00931,2025-03-08,P011,SSD,Storage,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,55.62,12,7000,84000,Air,Bangalore,Pune,1928,34704,2025-03-12,2025-03-13,Delayed,1,694,137,Sufficient
ORD00932,2025-03-30,P005,Mouse,Accessories,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,53.44,24,800,19200,Rail,Bangalore,Kolkata,419,2095,2025-04-07,2025-04-07,On Time,0,25,222,Reorder Required
ORD00933,2025-02-21,P008,Router,Networking,SUP007,Digital Supply Co,3.8,WH006,Pune Warehouse,Pune,8000,61.87,28,5000,140000,Sea,Pune,Kolkata,1948,5844,2025-03-06,2025-03-06,On Time,0,416,132,Sufficient
ORD00934,2025-03-10,P007,Scanner,Office Equipment,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,54.44,87,9000,783000,Sea,Delhi,Kolkata,2237,6711,2025-03-21,2025-03-21,On Time,0,247,255,Reorder Required
ORD00935,2025-05-01,P006,Printer,Office Equipment,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,47.35,65,12000,780000,Road,Delhi,Jaipur,1680,13440,2025-05-04,2025-05-04,On Time,0,531,148,Sufficient
ORD00936,2025-06-04,P007,Scanner,Office Equipment,SUP002,Global Electronics,4.2,WH003,Hyderabad Hub,Hyderabad,9000,95.8,50,9000,450000,Rail,Mumbai,Hyderabad,1217,6085,2025-06-13,2025-06-14,On Time,1,55,166,Reorder Required
ORD00937,2025-08-04,P003,Monitor,Electronics,SUP003,Prime Components,4.8,WH004,Mumbai Central,Mumbai,15000,53.53,88,18000,1584000,Road,Mumbai,Bangalore,1468,11744,2025-08-12,2025-08-13,On Time,1,842,103,Sufficient
ORD00938,2025-03-07,P010,Hard Drive,Storage,SUP007,Digital Supply Co,3.8,WH006,Pune Warehouse,Pune,8000,51.15,59,6000,354000,Road,Mumbai,Kolkata,1780,14240,2025-03-10,2025-03-15,Delayed,5,779,262,Sufficient
ORD00939,2025-08-19,P009,Switch,Networking,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,49.24,92,7500,690000,Air,Delhi,Pune,507,9126,2025-08-21,2025-08-22,On Time,1,911,272,Sufficient
ORD00940,2025-01-04,P006,Printer,Office Equipment,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,47.65,66,12000,792000,Sea,Mumbai,Chennai,1953,5859,2025-01-18,2025-01-26,Delayed,8,491,193,Sufficient
ORD00941,2025-11-03,P011,SSD,Storage,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,68.68,55,7000,385000,Air,Pune,Delhi,146,2628,2025-11-06,2025-11-06,On Time,0,447,104,Sufficient
ORD00942,2025-06-02,P011,SSD,Storage,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,51.68,15,7000,105000,Air,Pune,Chennai,2226,40068,2025-06-06,2025-06-06,On Time,0,567,124,Sufficient
ORD00943,2025-03-16,P011,SSD,Storage,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,52.78,36,7000,252000,Air,Mumbai,Jaipur,1049,18882,2025-03-20,2025-03-26,Delayed,6,401,109,Sufficient
ORD00944,2025-11-23,P013,Graphics Card,Computer Parts,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,84.36,66,45000,2970000,Road,Hyderabad,Delhi,1780,14240,2025-11-29,2025-12-04,Delayed,5,758,267,Sufficient
ORD00945,2025-02-10,P014,Webcam,Accessories,SUP007,Digital Supply Co,3.8,WH001,Chennai Central,Chennai,10000,70.06,25,4000,100000,Air,Hyderabad,Jaipur,2155,38790,2025-02-12,2025-02-12,On Time,0,403,246,Sufficient
ORD00946,2025-08-12,P005,Mouse,Accessories,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,45.99,65,800,52000,Road,Delhi,Kolkata,792,6336,2025-08-20,2025-08-20,On Time,0,436,153,Sufficient
ORD00947,2025-08-01,P011,SSD,Storage,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,77.4,35,7000,245000,Sea,Delhi,Pune,447,1341,2025-08-14,2025-08-14,On Time,0,246,116,Sufficient
ORD00948,2025-12-31,P010,Hard Drive,Storage,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,53.04,54,6000,324000,Air,Delhi,Kolkata,1998,35964,2026-01-01,2026-01-01,On Time,0,374,213,Sufficient
ORD00949,2025-09-13,P004,Keyboard,Accessories,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,84.64,50,1500,75000,Air,Mumbai,Chennai,2390,43020,2025-09-14,2025-09-14,On Time,0,105,153,Reorder Required
ORD00950,2025-09-29,P006,Printer,Office Equipment,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,74.94,97,12000,1164000,Air,Mumbai,Ahmedabad,171,3078,2025-10-01,2025-10-01,On Time,0,659,190,Sufficient
ORD00951,2025-08-01,P013,Graphics Card,Computer Parts,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,56.57,72,45000,3240000,Sea,Bangalore,Kolkata,2251,6753,2025-08-13,2025-08-13,On Time,0,119,201,Reorder Required
ORD00952,2025-02-26,P010,Hard Drive,Storage,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,64.25,21,6000,126000,Sea,Delhi,Kolkata,1491,4473,2025-03-11,2025-03-11,On Time,0,347,297,Sufficient
ORD00953,2025-02-24,P011,SSD,Storage,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,66.2,69,7000,483000,Sea,Bangalore,Kolkata,2076,6228,2025-03-13,2025-03-14,On Time,1,180,145,Sufficient
ORD00954,2025-01-02,P009,Switch,Networking,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,46.54,84,7500,630000,Rail,Pune,Bangalore,1620,8100,2025-01-13,2025-01-14,On Time,1,213,262,Reorder Required
ORD00955,2025-04-25,P003,Monitor,Electronics,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,95.45,74,18000,1332000,Sea,Chennai,Pune,1073,3219,2025-05-07,2025-05-08,On Time,1,720,123,Sufficient
ORD00956,2025-01-12,P012,RAM,Computer Parts,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,60.53,66,3500,231000,Rail,Bangalore,Ahmedabad,1561,7805,2025-01-20,2025-01-24,Delayed,4,350,133,Sufficient
ORD00957,2025-01-16,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,57.98,32,1500,48000,Sea,Bangalore,Hyderabad,1939,5817,2025-02-03,2025-02-03,On Time,0,913,140,Sufficient
ORD00958,2025-02-05,P001,Laptop,Electronics,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,73.48,87,65000,5655000,Sea,Delhi,Ahmedabad,1628,4884,2025-02-16,2025-02-16,On Time,0,924,283,Sufficient
ORD00959,2025-11-07,P011,SSD,Storage,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,50.49,62,7000,434000,Road,Hyderabad,Kolkata,213,1704,2025-11-12,2025-11-13,On Time,1,458,131,Sufficient
ORD00960,2025-05-15,P013,Graphics Card,Computer Parts,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,62.49,22,45000,990000,Air,Mumbai,Pune,631,11358,2025-05-17,2025-05-17,On Time,0,290,124,Sufficient
ORD00961,2025-12-22,P002,Desktop PC,Electronics,SUP008,FutureTech Suppliers,4.5,WH006,Pune Warehouse,Pune,8000,75.12,63,55000,3465000,Rail,Hyderabad,Pune,1259,6295,2026-01-03,2026-01-04,On Time,1,736,166,Sufficient
ORD00962,2025-11-01,P001,Laptop,Electronics,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,53.39,67,65000,4355000,Air,Chennai,Mumbai,1569,28242,2025-11-04,2025-11-04,On Time,0,987,283,Sufficient
ORD00963,2025-11-21,P005,Mouse,Accessories,SUP008,FutureTech Suppliers,4.5,WH006,Pune Warehouse,Pune,8000,46.48,57,800,45600,Air,Bangalore,Hyderabad,650,11700,2025-11-24,2025-11-24,On Time,0,672,158,Sufficient
ORD00964,2025-04-19,P010,Hard Drive,Storage,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,92.7,75,6000,450000,Road,Hyderabad,Pune,2133,17064,2025-04-27,2025-04-28,On Time,1,508,258,Sufficient
ORD00965,2025-06-26,P011,SSD,Storage,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,92.55,65,7000,455000,Air,Delhi,Pune,1598,28764,2025-06-30,2025-07-01,On Time,1,199,223,Reorder Required
ORD00966,2025-01-08,P011,SSD,Storage,SUP002,Global Electronics,4.2,WH003,Hyderabad Hub,Hyderabad,9000,63.89,29,7000,203000,Air,Bangalore,Mumbai,664,11952,2025-01-11,2025-01-11,On Time,0,685,150,Sufficient
ORD00967,2025-08-24,P010,Hard Drive,Storage,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,71.89,68,6000,408000,Rail,Pune,Mumbai,1539,7695,2025-08-29,2025-08-29,On Time,0,994,184,Sufficient
ORD00968,2025-05-19,P009,Switch,Networking,SUP002,Global Electronics,4.2,WH001,Chennai Central,Chennai,10000,96.91,58,7500,435000,Rail,Bangalore,Delhi,798,3990,2025-05-27,2025-05-28,On Time,1,201,110,Sufficient
ORD00969,2025-05-17,P009,Switch,Networking,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,85.37,96,7500,720000,Rail,Pune,Bangalore,592,2960,2025-05-26,2025-05-30,Delayed,4,269,249,Sufficient
ORD00970,2025-09-02,P008,Router,Networking,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,50.29,7,5000,35000,Air,Pune,Bangalore,854,15372,2025-09-06,2025-09-08,Delayed,2,507,150,Sufficient
ORD00971,2025-10-29,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,77.56,73,1500,109500,Road,Delhi,Kolkata,506,4048,2025-11-06,2025-11-06,On Time,0,623,262,Sufficient
ORD00972,2025-08-22,P001,Laptop,Electronics,SUP005,SmartTech Distributors,4.4,WH004,Mumbai Central,Mumbai,15000,58.2,77,65000,5005000,Air,Mumbai,Hyderabad,1396,25128,2025-08-26,2025-08-26,On Time,0,290,236,Sufficient
ORD00973,2025-05-21,P011,SSD,Storage,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,54.48,57,7000,399000,Road,Bangalore,Ahmedabad,76,608,2025-05-26,2025-05-27,On Time,1,527,141,Sufficient
ORD00974,2025-08-10,P011,SSD,Storage,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,71.59,57,7000,399000,Air,Pune,Coimbatore,798,14364,2025-08-12,2025-08-12,On Time,0,238,178,Sufficient
ORD00975,2025-06-13,P013,Graphics Card,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH001,Chennai Central,Chennai,10000,86.65,88,45000,3960000,Air,Delhi,Mumbai,2388,42984,2025-06-15,2025-06-15,On Time,0,804,201,Sufficient
ORD00976,2025-03-22,P010,Hard Drive,Storage,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,64.65,67,6000,402000,Sea,Pune,Jaipur,1757,5271,2025-04-05,2025-04-10,Delayed,5,503,177,Sufficient
ORD00977,2025-06-06,P006,Printer,Office Equipment,SUP006,Reliable Components,4.7,WH006,Pune Warehouse,Pune,8000,47.93,41,12000,492000,Sea,Hyderabad,Kolkata,2357,7071,2025-06-22,2025-06-22,On Time,0,800,203,Sufficient
ORD00978,2025-07-29,P006,Printer,Office Equipment,SUP003,Prime Components,4.8,WH004,Mumbai Central,Mumbai,15000,67.66,99,12000,1188000,Air,Chennai,Mumbai,904,16272,2025-08-01,2025-08-01,On Time,0,44,182,Reorder Required
ORD00979,2025-07-15,P006,Printer,Office Equipment,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,76.43,80,12000,960000,Sea,Hyderabad,Bangalore,354,1062,2025-07-28,2025-08-05,Delayed,8,984,284,Sufficient
